ID,text,target,stance,stance:confidence,against_reason,favor_reason,none_reason,sarcasm,sarcasm:confidence,sentiment,sentiment:confidence,datetime,Date
1887, أصلاً فعالية الموظف الحكومي بوجه عام متدنية .. متوسط الإنتاج الفعلي لا يتعدى الساعة في اليوم الواحد( أي نعم  يرتفع الرقم في بعض الأماكن)    ويوجد ما يزيد عن ٥٠ ألف موظف هم عبارة عن بطالة مقنعة. .  الحل في التحول الإلكتروني الحقيقي وتشديد الرقا,Digital Transformation,Favor,1,,F_Explicit,,No,1,Positive,1,2021-01-26 07:18:35+00:00,26/01/2021
1889,MENTION هذا تمهيد لقرار تطعيم الأطفال مع قرب العام الدراسي علما انه من بداية كورونا لم نسمع عن إصابات أو وفيات للأطفال مثل ما ينشر الآن URL,Covid Vaccine,Against,1,A_Implicit,,,No,1,Neutral,0.6566,2021-09-11 19:47:19+00:00,11/09/2021
1891,"""تمكين المرأة"" أشمل وأوسع من مجرد توفير وظائف.",Women empowerment,Favor,0.7668,,F_Explicit,,No,1,Neutral,0.6605,2022-02-10 12:54:11+00:00,10/02/2022
1892,وايدين اللي يخافون من تطعيم كورونا .. لماذا,Covid Vaccine,Favor,1,,,,No,1,Negative,0.5116,2021-04-22 11:28:40+00:00,22/04/2021
1893, الله يطول لنا بعمره ويخليه ذخر .. عقبال تمكين المرأة أكثر وأكثر,Women empowerment,Favor,1,,F_Explicit,,No,1,Positive,1,2021-02-22 22:50:13+00:00,22/02/2021
1894,  صاروا يخلوهم مديرات و هم كفاءتهم أقل بحجة تمكين المرأة,Women empowerment,Against,1,A_Explicit,,,No,1,Negative,1,2021-01-22 05:40:35+00:00,22/01/2021
1896,  الحمدلله فالسعوديه شارفنا على تطعيم ٥٠ بالميه من الشعب وانتم فالكويت الله يعينكم على تحورات كورونا لين تقتنعون,Covid Vaccine,Favor,1,,F_Explicit,,No,1,Positive,1,2021-04-20 00:45:36+00:00,20/04/2021
1897, توقعت أن تكون من رافضي تطعيم كورونا لصغار السن.  ماالهدف من تطعيم الاطفال؟ هل اطلعت على اية دراسة تثبت  ضرورة تطعيمهم؟  أم ما يفرض علينا وجب السمع والطاعة؟,Covid Vaccine,Against,1,A_Explicit,,,No,0.6566,Neutral,0.6566,2021-04-01 06:27:39+00:00,01/04/2021
1898,"""لا تتسرعوا في تطعيم الأطفال ما دامت الصورة الكاملة غير واضحة. مرض فيروس كورونا لا يعرض الأطفال للخطر  والقاعدة الأولى في الطب هي 'first do not harm'",Covid Vaccine,Against,1,A_Explicit,,,No,1,Neutral,0.689,2021-04-20 21:55:10+00:00,20/04/2021
1899,مدري ليش فجاة غيرت رايي بشان تطعيم كورونا  ناوية اخذها ان شاء الله واحجز لي دور وعلى الله فليتوكل المتوكلون,Covid Vaccine,Favor,1,,F_Implicit,,No,1,Positive,0.6827,2021-02-06 18:21:42+00:00,06/02/2021
1900, اي تحول رقمي والانترنت عندنا  سيء فاهمين التحول الرقمي غلط اهتم بالبنية تحتيه للعالم الرقمي بعدها ياسعادة الوزير طلع لنا قادة تحول رقمي طبعا محدثكم من منطقة الرياض ماهو في الربع الخالي ولنا سنين نعاني من الانترنت ودايم شكاوي ولا فيه فايدة لا من ,Digital Transformation,Against,0.7525,A_Explicit,,,No,1,Negative,0.5842,2021-06-08 13:32:50+00:00,08/06/2021
1901, مع مرور الأيام بدأنا نكتشف أن كورونا عبارة عن مشروع تجاري للدول الكبرى.. يوم حبوب و يوم تطعيم و الله أعلم الأيام القادمة تحاميل ..,Covid Vaccine,Against,1,A_Explicit,,,No,0.6334,Negative,0.7514,2021-12-01 06:17:10+00:00,01/12/2021
1903,"التقت وزيرة الدولة لشؤون المرأة السيدة ""حورية الطرمال"" ظهر الأمس الثلاثاء، مع عدد من أعضاء التنسيقية العامة لأعضاء هيئة التدريس بجامعتي الزاوية وبني وليد. وناقش الحضور تمكين المرأة داخل الكادر التدريسي والصعوبات التي تواجه هذه الفئة في العمل الأكاديمي. ",Women empowerment,Favor,1,,F_Explicit,,No,1,Neutral,0.6187,2021-04-07 09:55:46+00:00,07/04/2021
1904, علينا ان ندرك جميعا..  ان سبب كفاحنا من اجل تمكين المراه اليمنيه..  هو لاجل مستقبل اليمن..  لان الحل لجميع مشاكل اليمن كلها.. الحل يمكن في شي واحد-هو ان تحكم النساء اليمن-عندها سوف يعم السلام والامن لليمن.. وتنتهي جميع المشاكل في اليمن بص,Women empowerment,Favor,1,,F_Explicit,,No,1,Positive,0.8467,2021-01-19 11:28:30+00:00,19/01/2021
1905,فخورين بهذا الحراك والتميز التقني المبهر .. اكاديميات عالمية ومعسكرات تقنية تدريبية تختصر الوقت وتسد الفجوة في التحول الرقمي للراس مال البشري السعودي ثروه هذا الوطن.. #اضخم_اطلاق_تقني_في_السعوديه  #LaunchKSA   الموقع URL URL,Digital Transformation,Favor,1,,F_Explicit,,No,0.7547,Positive,1,2021-08-25 19:14:43+00:00,25/08/2021
1906,"""تمكين المرأة لايعني إقصاء الذكور وتفضيل الإناث.. إنما يعني إتاحة الفرص المتكافئة للجميع على حد سواء بناء على معيار الكفاءة لا الجنس""  الواقع: ",Women empowerment,Favor,1,,F_Explicit,,No,1,Positive,0.6321,2021-01-10 17:17:55+00:00,10/01/2021
1907, للأسف لي تجارب مشابهة مع الخدمات الاكترونية بدائرة الضريبة وادارة العمل .. والنتيجة ان التحول الالكتروني ظاهري فقط بالية استلام الطلب وكانت النتيجة ان المعاملات لم تنجز الا بعد الحضور شخصيا ..,Digital Transformation,Against,1,A_Explicit,,,No,0.7591,Negative,1,2020-02-24 14:17:49+00:00,24/02/2020
1908,شلل بسيط بسبب تطعيم كورونا عادي ليش مكبرين الموضوع 🤣 URL,Covid Vaccine,Against,1,A_Implicit,,,Yes,0.7029,Negative,0.6072,2021-01-16 18:58:48+00:00,16/01/2021
1909,في التأني السلامة   و في العجلة الندامة   #لقاح_فايزر  #تطعيم_كورونا #تم_التطعيم  💉💉💉💉,Covid Vaccine,None,0.59,,,Not clear,No,1,Neutral,1,2021-01-27 15:36:10+00:00,27/01/2021
1910, خلاص اخذ تطعيمك وريح بالك   ليش شاغل بالك ومضيع وقتك مع مناهضي التطعيم؟   احنا عاجبتنا حياتنا بدون تطعيم مو خايفين من كورونا  حتى لو كل الدراسات تقول التطعيم آمن وفعال ماراح ناخذه 😉,Covid Vaccine,Against,0.7447,A_Explicit,,,No,1,Neutral,0.708,2021-02-27 09:23:22+00:00,27/02/2021
1911, حفظنا الله تعالى في السنتين اللي طافوا بدون كمام ولا تطعيم ولا تباعد وهذا خير دليل ان المناعة الطبيعية تعمل ضد كورونا ومتحوراتها بشكل فعال وآمن أكثر من التطعيمات   السؤال اللي يطرح نفسه: إلى متى سيستمر مسلسل الجرعات التنشيطية؟ وهل بعد #الج,Covid Vaccine,Against,1,A_Explicit,,,No,1,Negative,0.6509,2021-12-06 18:59:09+00:00,06/12/2021
1912,#وزارة_الصحة  مجمعات و مطاعم و وظيفه و كل انواع التهديدات لا تهمني  جسدي ملكي و تطعيم ماراح آخذ لو تنطبق الارض عالسما  و من الآخر يا قاتل يا مقتول ..  وصلنا مرحله الموت ما يخوفنا و بنشوف آخرتها #لا_للتطعيم_الاجباري38  #لقاح_كورونا  #ساحة_الإرادة,Covid Vaccine,Against,1,A_Explicit,,,No,1,Neutral,0.6414,2021-06-20 10:20:00+00:00,20/06/2021
1913,  للحق يُقال نقلة في التحول الالكتروني عجزت عنه دول عظمى ومع ان الاسبوع هذا يوجد هشاشه في الحضور بمعنى كنت حاضرا مع ولدي في الصف الرابع اليوم ولم يحضر من الطلاب الا ٣ والمعلم غير موجود لكن سيكون للمنصه شأن عظيم حتى على الاجازات المرضيه س,Digital Transformation,Favor,1,,F_Explicit,,No,1,Positive,1,2020-09-08 14:24:57+00:00,08/09/2020
1914,فخر للوطن 🇸🇦  لو كانت جاهلة تنكر تمكين عمل المراة وحقوقها  لسمعنا تكبير وتهليل قطيع الصحوة. URL,Women empowerment,Favor,1,,F_Explicit,,No,0.8704,Positive,0.4225,2022-01-19 01:22:30+00:00,19/01/2022
1915,هذه هي اعوام تمكين المرأة السعودية💙  #يوم_المراه_العالمي ,Women empowerment,Favor,1,,F_Explicit,,No,1,Positive,0.818,2021-03-08 10:11:09+00:00,08/03/2021
1916, أي تحول رقمي هداك الله التحول الرقمي يحتاج إلى بنية تحتية تأمنها شركات الإتصالات العاملة في السوق السعودي وهذي طبعاً شبه معدومة ــ واسوأ إنترنت بالعالم عندنا تلفون التواصل مع زين ــ هذا شاربي إذا رد عليك أحد   فقط المجيب الآلي يهذر عليك مركز تواصل ,Digital Transformation,Against,0.5881,A_Explicit,,,Yes,0.7527,Negative,1,2018-07-08 13:58:38+00:00,08/07/2018
1918,على الجهات الحكومية تسريع عجلة التحول التقني لمجابهة #كورونا شكرا #وزارة_التعليم #وزارة_الصحة  #وزارة_الداخلية #خليك_بالبيت,Digital Transformation,Favor,1,,F_Explicit,,No,1,Positive,1,2020-03-12 21:10:04+00:00,12/03/2020
1919, بالنسبة الدجال بيل قيتس يرفض تطعيم أبنائه ونفسه وزوجته ويجيزة على الغير 🔴  شوف اضرار غاز الكيميتريل نفس أعراض وهم كورونا المفتعل🔴  ملف تسويقي وتجاري جديد لدر الربح من خلاله والغرض الأكبر (( تمرير اللقاحات )) ونجحوا URL,Covid Vaccine,Against,1,A_Explicit,,,No,1,Negative,0.6192,2021-07-12 17:26:55+00:00,12/07/2021
1920,"قطر الشقيقة طبقت بعض الاجراءات التحفيزية للتطعيم وتلقي اللقاح ضد كورونا وكان لها اثر ايجابي على اقبال الافراد  منها السماح بالسفر بعد تلقي الجرعة الثانية من التطعيم.. 💉  ""قرار يساوي الف قرار وحملة تطعيم""  #نعم_للتطعيم ✅ #تطعمنا_بنسافر ✅",Covid Vaccine,Favor,1,,F_Explicit,,No,1,Positive,1,2021-03-09 20:44:21+00:00,09/03/2021
1921,فهد خلال ٣اشهر من الحظر ومن الجلوس بالبيت  دخل له مجموعة دورات ورش تدريبيه ( تطوير الشخصية   التفكير الابداعي .التحول الرقمي والمستقبل التقني  SMART GOALs  إدارة المرافق   العادات الخمس  التسويق والمبيعات الالكترونيه ....الخ ),Digital Transformation,Favor,0.7632,,F_Explicit,,No,1,Positive,1,2020-05-20 22:03:40+00:00,20/05/2020
1922,ياخذون ادوية الدنيا والدين بدون علم الموافقة الدوائيه او المنطمة الغذائيه عادي .. يغزون ابر فيلر وبوتكس مايدرون شنو مكوناتها عادي .. بس ياخذون تطعيم كورونا لاااا ومؤامرة وماعليه دراسات كافية وماوافقت عليه المنظمة الغذائية .. سبحان الله   #التطعيم #التطعيم_واجب_وطني,Covid Vaccine,Favor,1,,F_Explicit,,No,0.6259,Positive,0.6509,2021-03-09 19:21:22+00:00,09/03/2021
1923,التعليم الإلكتروني ما بيناسبنا في الوقت الراهن فكرة التحول المفاجئ والإعتماد الكلي عليه فجأة مرفوض ويمكن يؤدي إلي فشل العملية التعليمية بدلاً تحسينها و تحسين جودتها    لذلك في الوقت الراهن  #التعليم_الإلكتروني_فاشل  #جامعة_الأزهر,Digital Transformation,Against,1,A_Explicit,,,No,1,Negative,1,2020-03-24 11:37:21+00:00,24/03/2020
1924,MENTION MENTION MENTION ما قد سمعت احد مات وقالوا بسبب انه اخذ جرعة تطعيم  كل من مات قالوا بسبب كورونا! كلنا بنموت مهما اختلفت الأسباب لكن الغريب  ربط موت كل إنسان بكورونا! اسأل الله ان يعافينا ويحفظنا من الامراض والاسقام ويرفع عنا البلاء,Covid Vaccine,None,0.7396,,,Not clear,No,1,Neutral,1,2021-09-03 06:49:36+00:00,03/09/2021
